Chen Xu,https://en.wikipedia.org/wiki/Chen_Xu_(diplomat),"Chen Xu (Chinese: 陈旭; born February 1962) is a Chinese diplomat who is the current permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, in office since 2019. He previously served as director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China and before that, Chinese Ambassador to the Netherlands.


== Biography ==
Born in Yanggu County, Shandong, in February 1962, Chen graduated from Fudan University and China Foreign Affairs University.
Chen worked in the International Department of the Ministry of Foreign Affairs of the People's Republic of China after university in 1985. In 1988, he became a member of the Permanent Mission of the People's Republic of China to the United Nations. He was recalled to the original International Department in 1992. In 1998, he became a counsellor of the Permanent Mission of the People's Republic of China to the United Nations. 
Chen returned to China in 2003 and that same year became deputy director of the Foreign Affairs Office of the People's Government of Xinjiang Uygur Autonomous Region. In 2004, he became deputy director of the International Department of the Ministry of Foreign Affairs, rising to director in 2010. 
He was designated by President Xi Jinping in 2013 to replace Zhang Jun as Chinese Ambassador to the Netherlands.  
He was director of the Department of European Affairs of the Ministry of Foreign Affairs in May 2016, and held that office until 2019.In 2019, he was appointed permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, succeeding Yu Jianhua.


== Personal life ==
Chen is married and has a son.


== References ==",['https://upload.wikimedia.org/wikipedia/commons/7/70/ChenXu_2023.jpg'],"['Alma mater', 'Chen (surname)', 'Chen Xu (disambiguation)', 'China Foreign Affairs University', 'Chinese Communist Party', 'Chinese name', 'Chinese surname', ""Deputy Director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China"", 'Deputy List of ambassadors of China to the Netherlands', 'Fudan University', 'Hanyu Pinyin', 'Incumbent', 'List of Permanent Representatives of China to the United Nations Office at Geneva and Other International Organizations in Switzerland', 'List of ambassadors of China to the Netherlands', 'Liu Haixing', ""Ministry of Foreign Affairs of the People's Republic of China"", ""Permanent Mission of the People's Republic of China to the United Nations"", 'Simplified Chinese characters', 'Standard Chinese', 'Traditional Chinese characters', 'United Nations Human Rights Council', ""Vice Director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China"", 'Vice List of ambassadors of China to the Netherlands', 'Wang Lutong', 'Wu Ken', 'Xi Jinping', 'Xinjiang', 'Yanggu County, Shandong', 'Yu Jianhua', 'Zhang Jun (ambassador)']","['1962 births', 'Ambassadors of China to the Netherlands', 'Articles containing Chinese-language text', 'Articles containing simplified Chinese-language text', 'CS1 Chinese-language sources (zh)', 'CS1 uses Chinese-language script (zh)', 'China Foreign Affairs University alumni', ""Diplomats of the People's Republic of China"", 'Fudan University alumni', 'Living people', 'People from Yanggu County, Shandong']","['https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/2506_665376/200707/t20070703_600630.html', 'https://www.thepaper.cn/newsDetail_forward_1465365', 'https://www.reuters.com/world/china/china-says-us-army-must-be-held-accountable-afghanistan-actions-2021-08-24/']","Chen Xu (Chinese: 陈旭; born February 1962) is a Chinese diplomat who is the current permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, in office since 2019. He previously served as director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China and before that, Chinese Ambassador to the Netherlands.

",Chen Xu (diplomat)
Chen Xu,https://en.wikipedia.org/wiki/Chen_Xu_(diplomat),"Chen Xu (Chinese: 陈旭; born February 1962) is a Chinese diplomat who is the current permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, in office since 2019. He previously served as director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China and before that, Chinese Ambassador to the Netherlands.


== Biography ==
Born in Yanggu County, Shandong, in February 1962, Chen graduated from Fudan University and China Foreign Affairs University.
Chen worked in the International Department of the Ministry of Foreign Affairs of the People's Republic of China after university in 1985. In 1988, he became a member of the Permanent Mission of the People's Republic of China to the United Nations. He was recalled to the original International Department in 1992. In 1998, he became a counsellor of the Permanent Mission of the People's Republic of China to the United Nations. 
Chen returned to China in 2003 and that same year became deputy director of the Foreign Affairs Office of the People's Government of Xinjiang Uygur Autonomous Region. In 2004, he became deputy director of the International Department of the Ministry of Foreign Affairs, rising to director in 2010. 
He was designated by President Xi Jinping in 2013 to replace Zhang Jun as Chinese Ambassador to the Netherlands.  
He was director of the Department of European Affairs of the Ministry of Foreign Affairs in May 2016, and held that office until 2019.In 2019, he was appointed permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, succeeding Yu Jianhua.


== Personal life ==
Chen is married and has a son.


== References ==",['https://upload.wikimedia.org/wikipedia/commons/7/70/ChenXu_2023.jpg'],"['Alma mater', 'Chen (surname)', 'Chen Xu (disambiguation)', 'China Foreign Affairs University', 'Chinese Communist Party', 'Chinese name', 'Chinese surname', ""Deputy Director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China"", 'Deputy List of ambassadors of China to the Netherlands', 'Fudan University', 'Hanyu Pinyin', 'Incumbent', 'List of Permanent Representatives of China to the United Nations Office at Geneva and Other International Organizations in Switzerland', 'List of ambassadors of China to the Netherlands', 'Liu Haixing', ""Ministry of Foreign Affairs of the People's Republic of China"", ""Permanent Mission of the People's Republic of China to the United Nations"", 'Simplified Chinese characters', 'Standard Chinese', 'Traditional Chinese characters', 'United Nations Human Rights Council', ""Vice Director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China"", 'Vice List of ambassadors of China to the Netherlands', 'Wang Lutong', 'Wu Ken', 'Xi Jinping', 'Xinjiang', 'Yanggu County, Shandong', 'Yu Jianhua', 'Zhang Jun (ambassador)']","['1962 births', 'Ambassadors of China to the Netherlands', 'Articles containing Chinese-language text', 'Articles containing simplified Chinese-language text', 'CS1 Chinese-language sources (zh)', 'CS1 uses Chinese-language script (zh)', 'China Foreign Affairs University alumni', ""Diplomats of the People's Republic of China"", 'Fudan University alumni', 'Living people', 'People from Yanggu County, Shandong']","['https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/2506_665376/200707/t20070703_600630.html', 'https://www.thepaper.cn/newsDetail_forward_1465365', 'https://www.reuters.com/world/china/china-says-us-army-must-be-held-accountable-afghanistan-actions-2021-08-24/']","Chen Xu (Chinese: 陈旭; born February 1962) is a Chinese diplomat who is the current permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, in office since 2019. He previously served as director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China and before that, Chinese Ambassador to the Netherlands.

",Chen Xu (diplomat)
Lu Kang,https://en.wikipedia.org/wiki/Lu_Kang_(diplomat),"Lu Kang (Chinese: 陆慷; born 14 May 1968) is a Chinese diplomat who currently serves as the Chinese Ambassador for Indonesia. He previously served as the Director of the Department of North American and Oceanian Affairs of the Ministry of Foreign Affairs of the People's Republic of China.


== Life ==
Lu was born in Nanjing, Jiangsu, on May 14, 1968.
In 1993, Lu joined the Foreign Service and from 1993 to 1996 Lu served as a consultant and attaché for the Department of International Organizations and Conferences of the Ministry of Foreign Affairs. From 1996 to 1999 he was assigned to the mission at the UN headquarters in New York City. Subsequently, from 1999 to 2000 he was Secretary of the Third Class in the Department of International Organizations and Conferences.
From 2000 to 2001 he attended the National University of Singapore, from which he graduated with a Master in Public Policy. As of 2001, he served as second-level legation secretary, deputy head of department, department head of the arms control and disarmament department, and served until 2006. From 2006 he was then Counselor in Dublin, Ireland until 2008.
From 2008 to 2010, he served as a Legation Counselor, Deputy Director-General of the Department of International Organizations and Conferences, and led the Chinese delegation to sessions of the Asia-Pacific Economic Community. As of 2010, he was Deputy General Director of the Department of North American and Oceanic Affairs. From 2012 to 2015, he served as Minister in Washington, D.C. Since 2015, he has been Director-General of the Information Division, a post which includes the function of Speaker of the Ministry of Foreign Affairs of the People's Republic of China.On March 14, 2016, he spoke about the 2001 Sino-Russian Treaty of Friendship as well as Foreign Minister Wang Yi's visit to Russia. Lu also spoke about Eurasian Economic Union, the alignment of the Silk Road Economic Belt and missile tests on Korean Peninsula, as well as resumption of six-party talks regarding those tests. Lu was very critical of the THAAD defense system that was introduced to South Korea by the United States to defend it against possible nuclear attack from DPRK, citing a ""direct harm [of] the strategic security interests [for] China and Russia"".Regarding Syrian Civil War, Lu commented that he supports Geneva peace talks and blasted China-India Line of Actual Control crossing as media hype.In 2017, he stated that the Sino-British Joint Declaration ""no longer had any practical significance"" with regards to the governance of Hong Kong, a view that was disputed by the British Foreign Office.On July 18, 2019, he was appointed director of the Foreign Ministry North American and Oceanian Affairs Department of the People's Republic of China. He says China has ""freedom of religion"".On February 22, 2022, he became the Chinese Ambassador to Indonesia.


== References ==",['https://upload.wikimedia.org/wikipedia/commons/3/37/Lu_Kang_2023.jpg'],"['2001 Sino-Russian Treaty of Friendship', 'British Foreign Office', 'China', 'Chinese Communist Party', 'Chinese name', 'Chinese surname', 'Cong Peiwu', ""Deputy Director of Foreign Ministry Information Department of the People's Republic of China"", ""Deputy Director of the Foreign Ministry North American and Oceanian Affairs Department of the People's Republic of China"", 'Deputy List of ambassadors of China to Indonesia', 'Eurasian Economic Union', 'Freedom of religion in China', 'Geneva peace talks on Syria (2016)', 'Hanyu Pinyin', 'Hong Kong', 'Hua Chunying', 'Incumbent', 'Jiangsu', 'Korean Peninsula', 'Line of Actual Control', 'List of ambassadors of China to Indonesia', 'Liu Jianchao', 'Lu (surname 陆)', ""Ministry of Foreign Affairs of the People's Republic of China"", 'Nanjing', 'North Korea', 'Silk Road Economic Belt', 'Simplified Chinese characters', 'Sino-British Joint Declaration', 'Six-party talks', 'South Korea', 'Standard Chinese', 'Syrian Civil War', 'Terminal High Altitude Area Defense', 'Traditional Chinese characters', 'United States', ""Vice Director of Foreign Ministry Information Department of the People's Republic of China"", ""Vice Director of the Foreign Ministry North American and Oceanian Affairs Department of the People's Republic of China"", 'Vice List of ambassadors of China to Indonesia', 'Wang Yi (politician)', 'Xiao Qian (diplomat)']","['1968 births', 'Ambassadors of China to Indonesia', 'Articles containing Chinese-language text', 'Articles containing simplified Chinese-language text', 'CS1 Chinese-language sources (zh)', 'CS1 uses Chinese-language script (zh)', 'Chinese diplomats', 'Living people', 'National University of Singapore alumni', 'Peking University alumni', 'People from Nanjing', ""Spokespersons for the Ministry of Foreign Affairs of the People's Republic of China""]","['http://www.china-embassy.org/eng/sgxx/principles/minister3/minister4/t706926.htm', 'https://news.163.com/19/0722/10/EKMB4G9B0001899O.html', 'https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1681925.shtml', 'https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1347630.shtml', 'https://www.reuters.com/article/us-hongkong-anniversary-china/china-says-sino-british-joint-declaration-on-hong-kong-no-longer-has-meaning-idUSKBN19L1J1', 'https://www.thepaper.cn/newsDetail_forward_16992964', 'http://www.xinhuanet.com/english/20220307/0dc48d5cf22841ae92c7a3c6bebb3971/c.html']","Lu Kang (Chinese: 陆慷; born 14 May 1968) is a Chinese diplomat who currently serves as the Chinese Ambassador for Indonesia. He previously served as the Director of the Department of North American and Oceanian Affairs of the Ministry of Foreign Affairs of the People's Republic of China.

",Lu Kang (diplomat)
Chen Xu,https://en.wikipedia.org/wiki/Chen_Xu_(diplomat),"Chen Xu (Chinese: 陈旭; born February 1962) is a Chinese diplomat who is the current permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, in office since 2019. He previously served as director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China and before that, Chinese Ambassador to the Netherlands.


== Biography ==
Born in Yanggu County, Shandong, in February 1962, Chen graduated from Fudan University and China Foreign Affairs University.
Chen worked in the International Department of the Ministry of Foreign Affairs of the People's Republic of China after university in 1985. In 1988, he became a member of the Permanent Mission of the People's Republic of China to the United Nations. He was recalled to the original International Department in 1992. In 1998, he became a counsellor of the Permanent Mission of the People's Republic of China to the United Nations. 
Chen returned to China in 2003 and that same year became deputy director of the Foreign Affairs Office of the People's Government of Xinjiang Uygur Autonomous Region. In 2004, he became deputy director of the International Department of the Ministry of Foreign Affairs, rising to director in 2010. 
He was designated by President Xi Jinping in 2013 to replace Zhang Jun as Chinese Ambassador to the Netherlands.  
He was director of the Department of European Affairs of the Ministry of Foreign Affairs in May 2016, and held that office until 2019.In 2019, he was appointed permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, succeeding Yu Jianhua.


== Personal life ==
Chen is married and has a son.


== References ==",['https://upload.wikimedia.org/wikipedia/commons/7/70/ChenXu_2023.jpg'],"['Alma mater', 'Chen (surname)', 'Chen Xu (disambiguation)', 'China Foreign Affairs University', 'Chinese Communist Party', 'Chinese name', 'Chinese surname', ""Deputy Director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China"", 'Deputy List of ambassadors of China to the Netherlands', 'Fudan University', 'Hanyu Pinyin', 'Incumbent', 'List of Permanent Representatives of China to the United Nations Office at Geneva and Other International Organizations in Switzerland', 'List of ambassadors of China to the Netherlands', 'Liu Haixing', ""Ministry of Foreign Affairs of the People's Republic of China"", ""Permanent Mission of the People's Republic of China to the United Nations"", 'Simplified Chinese characters', 'Standard Chinese', 'Traditional Chinese characters', 'United Nations Human Rights Council', ""Vice Director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China"", 'Vice List of ambassadors of China to the Netherlands', 'Wang Lutong', 'Wu Ken', 'Xi Jinping', 'Xinjiang', 'Yanggu County, Shandong', 'Yu Jianhua', 'Zhang Jun (ambassador)']","['1962 births', 'Ambassadors of China to the Netherlands', 'Articles containing Chinese-language text', 'Articles containing simplified Chinese-language text', 'CS1 Chinese-language sources (zh)', 'CS1 uses Chinese-language script (zh)', 'China Foreign Affairs University alumni', ""Diplomats of the People's Republic of China"", 'Fudan University alumni', 'Living people', 'People from Yanggu County, Shandong']","['https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/2506_665376/200707/t20070703_600630.html', 'https://www.thepaper.cn/newsDetail_forward_1465365', 'https://www.reuters.com/world/china/china-says-us-army-must-be-held-accountable-afghanistan-actions-2021-08-24/']","Chen Xu (Chinese: 陈旭; born February 1962) is a Chinese diplomat who is the current permanent representative of China to the United Nations Office at Geneva and Other International Organizations in Switzerland, in office since 2019. He previously served as director of the Department of European Affairs of the Ministry of Foreign Affairs of the People's Republic of China and before that, Chinese Ambassador to the Netherlands.

",Chen Xu (diplomat)
Lu Kang,https://en.wikipedia.org/wiki/Lu_Kang_(diplomat),"Lu Kang (Chinese: 陆慷; born 14 May 1968) is a Chinese diplomat who currently serves as the Chinese Ambassador for Indonesia. He previously served as the Director of the Department of North American and Oceanian Affairs of the Ministry of Foreign Affairs of the People's Republic of China.


== Life ==
Lu was born in Nanjing, Jiangsu, on May 14, 1968.
In 1993, Lu joined the Foreign Service and from 1993 to 1996 Lu served as a consultant and attaché for the Department of International Organizations and Conferences of the Ministry of Foreign Affairs. From 1996 to 1999 he was assigned to the mission at the UN headquarters in New York City. Subsequently, from 1999 to 2000 he was Secretary of the Third Class in the Department of International Organizations and Conferences.
From 2000 to 2001 he attended the National University of Singapore, from which he graduated with a Master in Public Policy. As of 2001, he served as second-level legation secretary, deputy head of department, department head of the arms control and disarmament department, and served until 2006. From 2006 he was then Counselor in Dublin, Ireland until 2008.
From 2008 to 2010, he served as a Legation Counselor, Deputy Director-General of the Department of International Organizations and Conferences, and led the Chinese delegation to sessions of the Asia-Pacific Economic Community. As of 2010, he was Deputy General Director of the Department of North American and Oceanic Affairs. From 2012 to 2015, he served as Minister in Washington, D.C. Since 2015, he has been Director-General of the Information Division, a post which includes the function of Speaker of the Ministry of Foreign Affairs of the People's Republic of China.On March 14, 2016, he spoke about the 2001 Sino-Russian Treaty of Friendship as well as Foreign Minister Wang Yi's visit to Russia. Lu also spoke about Eurasian Economic Union, the alignment of the Silk Road Economic Belt and missile tests on Korean Peninsula, as well as resumption of six-party talks regarding those tests. Lu was very critical of the THAAD defense system that was introduced to South Korea by the United States to defend it against possible nuclear attack from DPRK, citing a ""direct harm [of] the strategic security interests [for] China and Russia"".Regarding Syrian Civil War, Lu commented that he supports Geneva peace talks and blasted China-India Line of Actual Control crossing as media hype.In 2017, he stated that the Sino-British Joint Declaration ""no longer had any practical significance"" with regards to the governance of Hong Kong, a view that was disputed by the British Foreign Office.On July 18, 2019, he was appointed director of the Foreign Ministry North American and Oceanian Affairs Department of the People's Republic of China. He says China has ""freedom of religion"".On February 22, 2022, he became the Chinese Ambassador to Indonesia.


== References ==",['https://upload.wikimedia.org/wikipedia/commons/3/37/Lu_Kang_2023.jpg'],"['2001 Sino-Russian Treaty of Friendship', 'British Foreign Office', 'China', 'Chinese Communist Party', 'Chinese name', 'Chinese surname', 'Cong Peiwu', ""Deputy Director of Foreign Ministry Information Department of the People's Republic of China"", ""Deputy Director of the Foreign Ministry North American and Oceanian Affairs Department of the People's Republic of China"", 'Deputy List of ambassadors of China to Indonesia', 'Eurasian Economic Union', 'Freedom of religion in China', 'Geneva peace talks on Syria (2016)', 'Hanyu Pinyin', 'Hong Kong', 'Hua Chunying', 'Incumbent', 'Jiangsu', 'Korean Peninsula', 'Line of Actual Control', 'List of ambassadors of China to Indonesia', 'Liu Jianchao', 'Lu (surname 陆)', ""Ministry of Foreign Affairs of the People's Republic of China"", 'Nanjing', 'North Korea', 'Silk Road Economic Belt', 'Simplified Chinese characters', 'Sino-British Joint Declaration', 'Six-party talks', 'South Korea', 'Standard Chinese', 'Syrian Civil War', 'Terminal High Altitude Area Defense', 'Traditional Chinese characters', 'United States', ""Vice Director of Foreign Ministry Information Department of the People's Republic of China"", ""Vice Director of the Foreign Ministry North American and Oceanian Affairs Department of the People's Republic of China"", 'Vice List of ambassadors of China to Indonesia', 'Wang Yi (politician)', 'Xiao Qian (diplomat)']","['1968 births', 'Ambassadors of China to Indonesia', 'Articles containing Chinese-language text', 'Articles containing simplified Chinese-language text', 'CS1 Chinese-language sources (zh)', 'CS1 uses Chinese-language script (zh)', 'Chinese diplomats', 'Living people', 'National University of Singapore alumni', 'Peking University alumni', 'People from Nanjing', ""Spokespersons for the Ministry of Foreign Affairs of the People's Republic of China""]","['http://www.china-embassy.org/eng/sgxx/principles/minister3/minister4/t706926.htm', 'https://news.163.com/19/0722/10/EKMB4G9B0001899O.html', 'https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1681925.shtml', 'https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1347630.shtml', 'https://www.reuters.com/article/us-hongkong-anniversary-china/china-says-sino-british-joint-declaration-on-hong-kong-no-longer-has-meaning-idUSKBN19L1J1', 'https://www.thepaper.cn/newsDetail_forward_16992964', 'http://www.xinhuanet.com/english/20220307/0dc48d5cf22841ae92c7a3c6bebb3971/c.html']","Lu Kang (Chinese: 陆慷; born 14 May 1968) is a Chinese diplomat who currently serves as the Chinese Ambassador for Indonesia. He previously served as the Director of the Department of North American and Oceanian Affairs of the Ministry of Foreign Affairs of the People's Republic of China.

",Lu Kang (diplomat)
